contact_id,email,phone_number,notification_channel,account_creation_date
ae70f4f105e4,brooksjohn@example.org,+256782371666,Email,2024-10-06T14:22:17.762319
b69a8827cdf3,beckerstephanie@example.com,+255755690946, SMS ,2024-05-31T10:49:04.893316
40fe85c59465,deniseibarra@example.org,+250762795675,sms,2024-11-02T22:34:35.023572
46a2364d0ace,hfranco@example.com,+254763075504,Email,2024-08-14T04:47:23.581665
494a0e4ac3a6,jason10@example.com,+256722943061,Push Notification,2024-05-23T02:23:16.239776
64b72d62cc26,brownlauren@example.net,+255787659722, Push ,2025-02-08T02:10:25.993743
835c6bb38de1,nkerr@example.net,+250778470092, In App ,2024-06-27T06:19:05.590234
c06c28a6348e,katrinabradford@example.com,+254796943522,Push Notification,2024-11-26T07:34:38.395988
93a1e2ecdfcf,jamescastillo@example.net,+256732102234, In App ,2024-12-15T08:46:21.463638
27f555137b73,andres71@example.org,+255793274202, In App ,2024-12-22T09:05:21.495164
23a47d3aa230,mollyphillips@example.org,+250701338081,sms,2025-03-06T00:33:54.860768
b022c9d9ee96,slynch@example.com,+254724729364,sms,2024-05-26T16:15:35.981741
cba6a90696aa,david06@example.com,+256714911124, SMS ,2024-08-08T19:41:01.534526
b1773462f936,michael60@example.com,+255739478195,In-app ,2024-06-13T18:35:30.949432
5a68cced80cb,dana77@example.net,+250791666654, In App ,2024-05-21T11:57:12.685890
aca4694e0335,kbrown@example.org,+254788872527,Email,2024-06-07T05:40:25.219951
73eacac51792,vincentturner@example.org,+256744034733,e-Mail,2024-11-16T14:46:24.200842
d9f0e56e60c0,smaynard@example.com,+255786265187, Push ,2024-06-05T13:42:24.682502
07319dfa2bca,dsmith@example.com,+250761332461,Email,2024-05-19T05:33:29.770723
0444063532a0,melissamiller@example.org,+254747724094,Email,2024-08-04T08:10:07.894857
6ededcb98713,rfoley@example.com,+256776677881,sms,2024-10-28T22:35:57.811237
e67f87e5be24,fdixon@example.net,+255745813672, In App ,2024-09-27T03:03:00.763039
957bf07b2014,parrishwilliam@example.net,+250749176716,In-app ,2024-06-24T07:24:24.391696
cde7a54159ad,lowenicholas@example.org,+254700570851,Email,2024-09-07T12:22:04.679257
0ea1c2a3d173,williamgarcia@example.net,+256755179409,e-Mail,2024-11-17T13:30:24.413175
7fccaf2b0d4d,elizabeth49@example.com,+255720116400,e-Mail,2024-08-01T13:10:31.104312
88fa1ff62c26,smithkeith@example.net,+250754633088,Push Notification,2025-02-18T17:25:57.953873
b8f96aa64b3d,ericmorgan@example.net,+254797815985,Push Notification,2025-01-05T16:30:11.932007
a7f9097b771a,katie94@example.org,+256757246589,In-app ,2024-11-15T18:50:59.828527
90d375610847,michaelgonzalez@example.org,+255724595573,Push Notification,2024-06-17T20:58:58.919266
64e088a0645f,joelcruz@example.org,+250735440223,e-Mail,2025-01-29T23:03:04.691099
f5ff6054868c,collinsdaniel@example.net,+254723083401,Push Notification,2024-09-03T07:23:34.550423
bc3160abf709,meagan70@example.org,+256735940672, In App ,2025-01-10T12:11:57.885705
409b02a985ec,richardsonchristina@example.org,+255775849069, SMS ,2024-06-07T06:43:19.645733
33b7ffcd7527,combsmatthew@example.net,+250732114904, In App ,2024-11-23T01:51:16.972259
e68b8a8765ea,brenda62@example.com,+254755985989,In-app ,2024-06-23T06:59:00.112883
38d990b4a845,bruce70@example.com,+256755500606,Email,2024-09-27T01:30:42.839614
b79fd4bfdf23,vcole@example.org,+255743875324, In App ,2025-04-16T04:31:50.927819
de040bd818a4,christopherallen@example.com,+250715689213, Push ,2024-12-20T13:43:39.286850
03d0d25a8ebb,matthewsrachel@example.com,+254726795649,Push Notification,2024-05-20T15:40:42.510678
aa6c6413eaf7,bradycarol@example.org,+256717004554,e-Mail,2024-08-02T20:05:23.207697
04cca5e0aefd,woodcynthia@example.org,+255778862972,In-app ,2024-10-13T14:06:31.308100
cafd705e29d5,fieldsdavid@example.com,+250742277782,Push Notification,2025-04-26T07:59:59.258958
6618e8ca8c85,amysmith@example.com,+254773777347,sms,2024-08-19T13:26:25.086565
b3b04b3c0f80,christymacdonald@example.net,+256752221285,sms,2024-07-23T05:23:10.848212
4d76c2a773e1,woodjimmy@example.org,+255712229795, Push ,2024-10-15T04:15:12.225347
81a568da9f17,williamsvalerie@example.net,+250718593794, Push ,2024-06-06T08:27:46.248595
51f13dc557f6,gvaldez@example.org,+254710952912,sms,2024-07-02T11:17:38.237208
739426ea6553,fitzpatrickrobert@example.org,+256722844615,e-Mail,2025-02-03T18:44:39.998007
2b2ac95852f0,jeffrey90@example.com,+255776128149,sms,2024-09-14T14:03:43.854728
5c73e996cd19,chasealvarez@example.org,781552220,Email,2025-03-27T19:31:10.065776
2cc0a4e2bf14,uelliott@example.com,+254763510502,e-Mail,2024-07-13T18:39:46.571936
98bdfa4cc6f7,tylerburch@example.com,+256771738373,Push Notification,2024-07-30T04:32:57.740504
1569798c4339,edavis@example.org,+255735569509,e-Mail,2024-07-23T01:54:11.631649
931c7f17a9d2,glove@example.com,+250704095299,Email,2024-07-02T06:02:29.120805
1a6385e906fa,zacharyfowler@example.com,+254758180806, In App ,2024-08-15T08:50:04.044052
7dcf03e88581,fosterjames@example.com,+256795158408,Email,2024-05-15T06:16:52.255885
84eb055ddf23,lisa21@example.net,+255713917977,In-app ,2024-06-28T02:59:28.334995
5c3d7d871d51,banksrandy@example.com,+250725581658, SMS ,2024-05-09T10:57:26.313165
cfa2753feee0,youngnicholas@example.net,+254736529643,Email,2024-11-23T00:47:52.433654
a82457aadf66,jjackson@example.org,+256780677685,Email,2024-07-12T04:12:51.095469
76082dfabef2,lindsaygriffith@example.org,+255792779985,Push Notification,2024-12-27T23:28:00.573532
3d8debe4eb02,fordgloria@example.net,+250706933661, Push ,2025-01-10T06:53:25.086913
163101d9b587,nancy90@example.net,+254757393473,Email,2024-08-18T05:47:07.433157
12ef6562b0f9,diane67@example.org,+256735354389, SMS ,2025-03-14T13:25:50.691351
b8a3b6294a49,larajessica@example.net,+255739927352, SMS ,2024-05-15T04:50:51.197044
a9699bb7bd52,deanthomas@example.com,+250752048141,In-app ,2024-12-28T13:00:32.764760
2b00dc275a6e,kathrynnunez@example.com,+254739795685,e-Mail,2025-04-24T23:05:08.841541
6441032dd9b8,deniseweber@example.net,+256785758941,Email,2024-08-20T06:16:05.753362
3b94a9dc1d42,ellenlewis@example.net,+255758787486, SMS ,2024-08-19T16:21:30.643698
39ccfd32e59d,michael06@example.org,+250722966782,In-app ,2025-04-04T03:35:55.008336
3b97abbefb0c,williamsontammy@example.com,+254725335884,Email,2024-07-18T16:16:49.100585
212393231518,jenna55@example.net,+256718417145,sms,2024-09-18T20:20:20.341823
3154b5ff2b10,samantha68@example.net,+255735722108,sms,2024-07-05T07:16:15.999804
0849accb3e31,olopez@example.org,+250751516225, SMS ,2024-10-15T05:20:24.291247
e6951fb30ad3,ianperez@example.com,+254710041471, SMS ,2024-08-01T14:30:45.156552
4d58d175cc13,trodriguez@example.org,+256777286894,sms,2024-09-15T18:42:32.740654
3be1c9cb910c,thomascarpenter@example.com,+255770166771,In-app ,2024-06-13T07:40:12.262951
5a4dc15369c8,carrie20@example.net,+250703199766, SMS ,2025-02-03T21:37:36.645740
ebe2b7bc71ef,justin94@example.org,+254701654939,Email,2024-08-29T14:30:09.439856
85203b7406a7,vwilson@example.org,+256723026673, SMS ,2025-03-13T23:30:20.032327
08632157ffef,nfields@example.com,+255702859346, SMS ,2024-12-24T06:04:38.866301
1afbb191b4c6,kennedymelinda@example.com,+250727955088,Push Notification,2024-10-01T07:03:02.720783
445f0e1451ad,suzannegoodman@example.com,+254732514263,In-app ,2025-01-16T06:10:46.324956
4a6f38b4a8c8,smithjacqueline@example.com,+256738346927,Push Notification,2024-08-23T23:32:24.351299
161c81e1e250,teresawoods@example.com,+255715688850,sms,2024-06-09T11:08:19.953898
25c321dc9746,karen56@example.net,+250787054803, SMS ,2024-08-10T17:59:44.882992
305a9c684047,ernest99@example.com,+254762853272,e-Mail,2025-01-30T08:19:45.479160
3416b1e692e7,caitlin29@example.net,+256703461645,e-Mail,2025-03-20T21:44:14.354136
744dc1ac1bba,brian72@example.com,+255713574025,Email,2024-11-20T16:15:55.465015
12c00028c5cb,xhenson@example.com,+250732331121,Push Notification,2024-10-17T18:23:05.964260
3342942fe2bc,richardmaldonado@example.org,+254755950782,Push Notification,2024-10-11T12:30:16.131963
6f04ca8af7e4,kperez@example.org,+256723134603,Push Notification,2025-02-14T11:37:24.877359
3c1a26f81844,njackson@example.org,+255733277096,Email,2024-06-26T08:51:51.422682
fc1e8eabbabc,espinozajoseph@example.org,+250710260751, SMS ,2024-09-04T17:23:13.940952
60da6e896075,theresa63@example.com,+254748765447,Email,2024-05-10T20:39:11.230398
33cfcdf3bbf9,evelynhoward@example.com,+256727070003, Push ,2025-01-07T22:36:54.393205
a8dfcf7acbd1,nicholas60@example.com,+255751934823, Push ,2024-06-30T10:04:10.785922
df1ca4d36a86,fglass@example.org,+250786631352,In-app ,2024-09-09T00:59:46.387271
55c02f9ad7df,pharris@example.com,+254761695827, Push ,2025-03-12T12:25:44.041831
0364191dc95c,joseph18@example.org,+256765055503, In App ,2024-08-14T09:25:48.370755
92ec189b954d,kimberlyfisher@example.com,+255794711500, In App ,2024-11-04T04:53:59.301722
6bd53e8b3fc1,emendoza@example.com,721957095,Email,2024-12-09T10:18:24.036666
e1d90ab7f399,billywalsh@example.com,+254765744577, SMS ,2024-12-14T18:41:50.439947
9ac84a5eff4d,samuel74@example.net,+256773033005,Push Notification,2024-11-07T06:18:47.211571
c65f38d587e9,andrew23@example.org,792705129,In-app ,2024-07-27T14:54:58.537915
7d080116b4e4,brandontucker@example.net,+250743288298,e-Mail,2024-09-27T15:49:06.309765
019b786855de,sbecker@example.org,+254790221640,Push Notification,2024-11-21T04:23:46.509761
551aeb4d9357,lucerokathleen@example.org,+256734100055, SMS ,2025-01-08T12:35:44.521475
7aac13380bf8,adamwillis@example.net,+255782613385,e-Mail,2024-08-31T21:53:07.925250
0cc568c307eb,pdean@example.org,+250704719434,Email,2024-08-30T14:24:11.072782
8af7a6f2d0a2,hicksandrew@example.org,+254779097997,e-Mail,2025-03-12T15:37:43.162256
6d39118f2777,maryweaver@example.com,+256792596112, Push ,2025-04-10T08:26:53.340506
8a4132c5f16b,nicholasanderson@example.org,+255746103663,Push Notification,2025-01-02T10:37:36.610005
58d7599c086b,annabutler@example.com,+250727419960, SMS ,2025-04-22T03:40:49.078195
1f3462e470d8,zgaines@example.net,+254726218356, In App ,2024-12-11T09:36:47.571458
f12679e85381,fthompson@example.com,+256707645983,sms,2025-02-11T21:15:11.325338
61153bb93a4f,anthony88@example.org,772048431, In App ,2025-01-20T22:28:32.832684
4743f6f7553b,xabbott@example.net,+250795574788, SMS ,2025-01-04T18:30:08.684772
cc77209772c5,eric56@example.net,+254782256099,e-Mail,2024-09-10T19:01:54.896965
bc48ef1ed845,rlindsey@example.org,+256732513879, SMS ,2024-05-26T08:58:03.324155
a67dfaa9a445,christensenshelby@example.org,+255763285328,Email,2024-11-11T17:05:12.268395
c097a1d140e3,dschroeder@example.org,+250754255739, Push ,2024-12-14T01:51:42.943564
8f43bbbbd46b,jessica24@example.net,+254742101938, In App ,2025-04-17T09:08:12.491903
1b08f0f5d001,lydiarodriguez@example.org,+256754244315,sms,2025-01-10T18:05:09.762217
68aef9af3a90,amyayala@example.com,+255754588993, SMS ,2025-03-08T16:51:15.110969
9366455888a2,marc37@example.net,+250757679638, Push ,2025-01-30T23:23:42.742427
6635425e71db,englishdevin@example.org,+254727390257, In App ,2025-03-04T12:00:50.582820
e9334daec4c0,atkinsjason@example.com,+256762722777, SMS ,2025-02-26T07:11:05.822177
403d18d197e9,eford@example.com,+255793275973, Push ,2024-12-01T11:34:13.912963
f0ad963d4b0a,,+250731798977, Push ,2025-03-08T00:06:56.482628
5df71397c63e,zavalaerica@example.net,+254720733501, In App ,2025-04-05T04:10:52.151706
19e9c7a87a8d,kimberlybrandt@example.net,+256741014011,Push Notification,2024-09-12T00:50:25.968972
78efed986f02,adamflores@example.net,+255721006748,sms,2024-08-03T13:49:28.255814
d4d97d6f07d2,williamskristopher@example.net,+250782983910, Push ,2024-09-04T11:53:28.248986
b16f5d5e22b2,jonathan89@example.org,+254733966082,sms,2024-12-24T12:48:46.329206
df7167c89c0d,cynthia63@example.com,+256757386186,sms,2025-01-26T12:54:02.161312
8aae261f4a3b,jennifer38@example.org,+255759980313,In-app ,2025-03-01T21:55:35.448413
32d8c5ada8b2,wjames@example.com,+250705672239,e-Mail,2024-11-16T05:00:11.433623
0bb16b506c74,porterchristopher@example.com,+254744441317, In App ,2025-02-26T05:35:48.332891
5fbe7fd75006,pjohnson@example.net,+256756681148,e-Mail,2025-01-12T21:24:30.285071
bdeb4c2095d9,salinasdanny@example.org,+255784132557,Email,2025-01-21T10:57:49.552486
57b783995ded,hollyanderson@example.com,+250733185913, SMS ,2025-01-31T13:24:33.381593
352fdaafcadf,greenematthew@example.com,+254770388063,e-Mail,2025-01-23T09:19:44.679817
2dac9446cc22,nancy57@example.com,+256771457527,In-app ,2025-01-25T19:33:27.310173
f8cf07152a45,margaretjones@example.net,+255741662682, In App ,2024-08-16T00:21:27.948728
692821a90b77,williebennett@example.org,+250760420396,Push Notification,2025-01-01T04:20:11.496805
f9501364554e,mcconnelljeffrey@example.net,+254740652434, Push ,2024-09-10T01:07:20.052802
9daa492d1e92,colin48@example.org,+256793521317,Push Notification,2025-01-26T15:14:39.348070
d36a7ab95326,jeff59@example.net,+255772155772,In-app ,2024-06-20T08:29:48.068800
ff7173167845,jacquelinemaldonado@example.org,+250747846591, SMS ,2024-10-14T11:29:47.576140
19a56ed9e612,dcampbell@example.org,+254703207802, SMS ,2024-09-25T23:37:50.364685
6d994dc97b3b,tomsmith@example.com,+256741539452,e-Mail,2024-07-24T06:39:58.500121
3338f5a61855,margaretnelson@example.org,+255767787585,Push Notification,2025-03-24T01:55:38.633373
66946455c0be,edward28@example.com,,sms,2025-01-08T17:14:34.647313
0df254fae76a,bellbrittney@example.net,+254747346127,In-app ,2025-03-02T13:45:31.488317
25878193c58f,michelleburns@example.net,+256700066298,sms,2024-07-23T09:23:44.308245
aed452dfe042,mcphersonsharon@example.com,+255766060576,e-Mail,2024-11-05T02:18:30.666223
a2710293c1ba,natashamays@example.net,+250762677588,e-Mail,2024-12-09T00:05:44.724661
c5a729dfb47f,robinsonchristopher@example.net,+254770385493,e-Mail,2024-08-20T04:01:03.587104
1b0bb03d0cd9,yanthony@example.com,+256798513876, In App ,2025-01-06T16:47:29.021729
801e9233099e,kalvarado@example.org,+255756646977,Email,2025-01-28T07:31:11.688196
1e2b89efd98f,nicholsangela@example.net,+250786228977,Email,2025-02-11T00:38:35.608213
b214c868c422,joann72@example.com,+254785902686, SMS ,2024-10-10T08:07:42.739728
9806fc5192c5,michelleturner@example.com,+256713343954,Push Notification,2024-05-27T21:27:14.110178
0c808178700d,bnelson@example.org,+255726810140,Email,2024-11-09T21:42:57.905906
94997fda2179,oruiz@example.com,+250738475976, SMS ,2024-10-27T12:14:18.068407
b8878de59148,mariah74@example.com,+254702856744, In App ,2024-05-03T23:45:08.361599
5dc44d04af69,ikennedy@example.com,+256724074713, In App ,2024-08-15T07:40:12.418474
22b7abd92123,leemary@example.com,+255701107897, Push ,2024-10-17T19:28:29.836876
29e76f167118,kliu@example.net,+250793616054, Push ,2024-10-16T11:54:05.447839
25649d1ba79f,kathryngarcia@example.org,+254785758688, In App ,2024-06-24T05:25:17.147969
c0aba8cbecff,michael16@example.org,+256706736804, In App ,2024-08-20T00:53:40.047916
d207cead8e4c,amyriley@example.net,+255717938623,e-Mail,2024-09-04T21:56:10.097628
99362f79feaf,nicolegarrison@example.com,+250733631953,e-Mail,2024-08-25T09:42:44.630579
27c486de5e57,sophiahouse@example.com,+254748598851, Push ,2024-08-03T01:44:15.268554
599e444cbfcd,usmith@example.net,+256722717255, In App ,2025-02-14T20:47:20.470950
d5ec2a6f0a7a,heather25@example.com,+255776891722,Email,2024-12-17T02:57:11.307937
b1737f3019e2,griffithshawn@example.com,+250717607476,Push Notification,2024-08-06T21:34:02.089102
074df9cf8ed8,qprice@example.com,+254798266984,Email,2025-02-14T14:32:01.167266
b3cd9ebef7bf,jesse82@example.com,+256719204536,Push Notification,2024-05-28T11:15:19.382340
745dae39336c,tjennings@example.net,+255712618364,e-Mail,2025-01-04T13:00:11.066446
dd3e1cbe13b3,louis85@example.org,+250769863575,e-Mail,2024-06-24T12:34:45.963798
0e508700ede3,kbaxter@example.org,+254755710682, In App ,2024-09-29T18:50:02.714225
9b7e2bcc710e,henry48@example.com,+256779926026,sms,2024-11-06T12:31:35.033096
ea5816a7d6bb,proctorjason@example.com,+255780700949,sms,2024-07-09T14:57:32.004080
6c12da1e48bc,terickson@example.com,+250735776462,Email,2024-08-18T03:02:26.920294
7d6a36a8eabf,ncoleman@example.com,+254757782315, In App ,2025-03-20T12:23:05.485903
f4f8a9eaab6e,pthomas@example.org,+256713185604,e-Mail,2024-05-08T15:46:25.623224
f8820258a6f2,johnsonpamela@example.org,+255713883430,Push Notification,2024-12-15T02:00:13.477167
65b0d2f7261d,carloslevy@example.net,+250733129538,e-Mail,2024-11-19T01:57:38.243621
601994cdd865,lukekaufman@example.com,+254735024638,In-app ,2024-10-05T07:07:25.812944
9e977f24c514,wallaceelizabeth@example.com,+256738454719,Email,2024-12-03T13:11:46.281487
e59c2f576f06,roy03@example.com,+255720503999, SMS ,2024-07-15T20:20:01.861837
6a6635ada3b9,christopher15@example.com,+250730159406,Email,2025-02-14T15:37:05.098161
f3c9116d166c,jessicacasey@example.net,+254789175313,Email,2024-05-15T07:19:22.931187
211a68d65761,bryanwade@example.org,+256720371830,e-Mail,2024-08-22T23:25:41.036774
adad6fb9d6b7,williamsangela@example.com,+255792765541,Push Notification,2024-11-29T05:49:44.234355
511eb95aa4b9,donald89@example.com,+250745370708,Push Notification,2024-06-14T02:04:43.248129
93770bfa4231,rsparks@example.org,+254703201174,Email,2025-02-18T09:12:04.102671
9cb1fa5c32dc,qjoseph@example.com,+256754663398, SMS ,2024-06-20T12:20:46.489809
ee70be23b565,krobinson@example.net,+255776706678,sms,2025-04-03T04:36:18.356723
f5bee98a7944,johnathanhughes@example.net,+250731072730,sms,2024-10-25T10:27:17.461426
254749cb2f09,cheryl77@example.net,+254746869983, In App ,2024-08-15T00:53:29.033855
57a80562ced1,robertsharry@example.net,+256750966418,Push Notification,2024-05-08T07:24:34.988070
947c8342d323,devon25@example.com,+255798682795,sms,2025-01-22T00:23:15.224664
e6eda1b48874,cindy87@example.com,+250777994567,Push Notification,2025-03-09T22:14:52.205841
1c1cca13720f,dsmith@example.com,+254724514599,sms,2024-10-11T04:07:33.507410
385251a7993e,amyowen@example.net,+256779824874,In-app ,2024-12-24T04:26:35.184176
a3ea5d4452f8,combsray@example.org,+255779616080,Push Notification,2025-03-17T15:09:21.590306
6a241401df91,qcasey@example.com,+250718767059,Email,2024-06-26T07:04:57.541456
2b8b77326022,tking@example.com,+254766428512, In App ,2024-10-13T11:25:19.505345
2c11de6e3843,xreese@example.net,+256761424015,sms,2024-11-17T20:14:30.733017
81060a02caaa,mclaughlincheryl@example.org,+255790409566,e-Mail,2025-01-08T02:02:07.868562
d57c9c61ce3e,frobinson@example.net,+250793132722,Email,2024-11-16T17:07:57.270859
5cc224500afc,richardzimmerman@example.com,+254733341799, SMS ,2025-03-20T08:26:35.861587
13817f84ff38,thomas84@example.com,+256771063718, In App ,2024-06-20T19:31:12.576862
b81e948ede6d,tsnyder@example.net,+255782310904, Push ,2024-05-23T21:33:32.417751
36990865c4de,porterwilliam@example.org,+250729708796, Push ,2024-11-29T15:42:16.339112
9b5a6417d87c,regina16@example.org,+254741907089,e-Mail,2024-11-08T15:36:45.036291
239c39e7e9a9,meyersjoseph@example.com,+256748315011,sms,2025-03-18T00:34:00.022255
26f3950dae0a,jill67@example.com,+255703549902, SMS ,2024-10-02T23:34:46.656785
b691eb580f7b,ginaclark@example.net,+250727142717,Email,2024-07-10T10:39:46.887824
fe7b6eed3a68,christinenichols@example.net,+254770565173,Email,2024-07-24T17:12:16.118995
